,Title,Publish_Date,Views,Likes,Comments,Identity
1142,코스트코 추천 / 코스트코 쇼핑 가기 전에 꼭 봐야 할 인기 추천템 / Costco Shopping (SUB),2021-01-07,410513,0,359,꿀주부 Honeyjubu
1143,다이소 살림템 / 다이소 추천템 12가지 소개해요 / DAISO (SUB),2021-01-02,1032356,0,372,꿀주부 Honeyjubu
1144,코스트코 추천 / 대용량 코스트코 연어 손질법 / How To Prepare Salmon (SUB),2020-12-31,51082,0,87,꿀주부 Honeyjubu
1145,코스트코 추천 / 코스트코 가면 꼭 사는 추천상품 / Costco Shopping (SUB),2020-12-28,321035,0,247,꿀주부 Honeyjubu
1146,주방청소 깨끗하게 하는 법 / 청소하고 싶어지는 영상 / 천연세제 사용법 (SUB),2020-12-24,130834,0,237,꿀주부 Honeyjubu
1147,이케아 주방용품 추천 - 17가지 이케아 추천템 주방용품 소개해요 /  IKEA kitchen (SUB),2020-12-16,1727892,0,517,꿀주부 Honeyjubu
1148,이케아 정리용품 추천템 / 정리수납 꿀템 활용하기 / IKEA (SUB),2020-12-08,343276,0,150,꿀주부 Honeyjubu
1149,다이소 주방용품 추천템 - 다이소 주방용품 꿀템 소개해요. DAISO (SUB),2020-12-02,1867394,0,546,꿀주부 Honeyjubu
1150,이케아 주방용품 추천 - 24가지 이케아 추천템 주방용품 소개해요  IKEA  (SUB),2020-11-24,2740946,0,597,꿀주부 Honeyjubu
1151,다이소 추천템 주방용품 - 다이소 주방용품 꿀템 추천해요.  (SUB),2020-11-04,1134688,0,345,꿀주부 Honeyjubu
1152,다이소 추천템 주방용품 소개 - 다이소 주방용품 꿀템 추천해요/ DAISO kitchen (SUB),2020-10-28,874655,0,294,꿀주부 Honeyjubu
1153,맛있는 밑반찬 만드는 집밥 일상 vlog /  What I eat in a day (SUB),2020-09-28,95231,0,59,꿀주부 Honeyjubu
1154,달콤한 복숭아와 함께 집밥 일상 vlog / what I eat in a day (SUB),2020-09-22,111647,0,62,꿀주부 Honeyjubu
1155,샌드위치 만드는법 / 홈카페 브런치 만들기 / what I eat in a day,2020-09-14,185274,0,90,꿀주부 Honeyjubu
1156,과일청 만들기 / 홈카페 복숭아 그릭복숭아 만들기 / What I eat in a day  (SUB),2020-09-08,34351,0,25,꿀주부 Honeyjubu
1157,살림 vlog / 살림유튜버의 달콤한 하루 / 주부일상 브이로그 (SUB),2020-08-25,53425,0,39,꿀주부 Honeyjubu
1158,"SUB) 청소 브이로그  아보카도 명란덮밥 만들기, 식빵팝콘 만들기",2020-08-18,57909,0,52,꿀주부 Honeyjubu
1159,"수건 접는 법, 수건 냄새 제거, 빨래 쉰냄새 제거 / 일상 브이로그 Vlog (SUB)",2020-08-13,142262,0,75,꿀주부 Honeyjubu
1160,코스트코 추천상품 쇼핑 / 4인 가족 코스트코 장보기 추천템 / 주부일상 (SUB),2020-08-07,82183,0,45,꿀주부 Honeyjubu
1161,SUB) 오늘 저녁은 맛있는 집밥  주부일상 / 저녁밥상,2020-08-05,25262,0,29,꿀주부 Honeyjubu
1162,"SUB) 집밥 vlog  동태탕 맛있게 끓이는법, 주부일상 브이로그",2020-08-02,58345,0,52,꿀주부 Honeyjubu
1163,"vlog  집밥 브이로그  딱새우, 배추 겉절이, 무생채 만들기, 과탄산소다 스텐냄비 세척",2020-07-02,64158,0,44,꿀주부 Honeyjubu
1164,대파보관법 / 대파냉동보관 / 살림팁 /  주부일상 브이로그,2020-06-15,36295,0,47,꿀주부 Honeyjubu
1165,더운 여름 수박주스로 시원하게 보낸 일상 / 수박 자르는법 / 주부일상 브이로그 (SUB),2020-06-12,33524,0,36,꿀주부 Honeyjubu
1166,생활 속 살림팁 6가지 / 마스크 걸이 만들기 / 습기제거제 만들기 (Eng),2020-06-05,25355,0,30,꿀주부 Honeyjubu
1167,"이것 하나로 ' 창틀 청소 , 방충망 청소 ' 깔끔하게 끝내기 / 주부일상 (Eng)",2020-05-29,93779,0,85,꿀주부 Honeyjubu
1168,"식재료 보관방법, 식재료 손질 / 살림이 쉬워지는 냉장 냉동보관방법 (Eng)",2020-05-20,134547,0,81,꿀주부 Honeyjubu
1169,쉽고 간단하게 수박 자르기 /  수박 예쁘게 자르는법 / 주부일상 (Sub),2020-05-18,72860,0,35,꿀주부 Honeyjubu
1170,산뜻한 주방청소 / 주부일상 브이로그 /  주방청소 깨끗하게 하는법 / 미니멀주방 (SUB),2020-05-15,209824,0,135,꿀주부 Honeyjubu
1171,베이킹소다 활용법 / 변기세정제 만들기 / 꿀주부의 베이킹소다 활용 팁 (Sub),2020-05-13,156024,0,59,꿀주부 Honeyjubu
1172,주방용품 7종 소개 / 다양한 주방용품 추천템 / 주부일상  (sub),2020-05-01,216244,0,95,꿀주부 Honeyjubu
1173,"냉장고 정리, 냉동실 정리 방법 / 식재료 보관방법 / 냉장실 정리 팁 / 주부일상 브이로그 (Sub)",2020-04-29,590961,0,389,꿀주부 Honeyjubu
1174,유리병 소독하기 / 병소독 / 열탕소독 방법 꿀주부 살림팁 (SUB),2020-04-23,100135,0,39,꿀주부 Honeyjubu
1175,과탄산소다 8가지 활용법 / 꿀주부의 과탄산소다 활용 팁 추천해요. (SUB),2020-04-21,1107986,0,242,꿀주부 Honeyjubu
1176,"식재료 보관법 / 해산물 손질법, 냉동 보관법  (SUB)",2020-04-19,24387,0,21,꿀주부 Honeyjubu
1177,이케아 주방용품 소개 - 살림 꿀템 27가지 이케아 주방용품 추천해요  IKEA  (SUB),2020-04-17,1389120,0,201,꿀주부 Honeyjubu
1178,양배추 맛있게 찌는 방법 / 양배추 보관법 / 쌈장만들기 / How to eat cabbage deliciously (SUB),2020-04-15,35179,0,31,꿀주부 Honeyjubu
1179,"건조기 청소, 세탁기 청소 / 과탄산소다 활용법 / 청소하고 싶어지는 브이로그 / 주부일상 (Sub)",2020-04-10,96900,0,44,꿀주부 Honeyjubu
1180,구연산 사용법 -  구연산 활용법으로 반짝 반짝 빛내기 / 청소하기 / How to use citric acid  (SUB),2020-03-11,1234383,17887,268,꿀주부 Honeyjubu
1181,"마스크 만들기 - 5분 꿀팁! 이것 하나로 일회용 마스크 만드는법 - 재봉틀, 바느질 필요없어요~ 마스크필터원단 (SUB)",2020-03-03,1140638,0,0,꿀주부 Honeyjubu
1182,욕실청소 / 깔끔한 화장실 청소 / 욕실청소도구와 베이킹소다 & 샴푸로 청소하기 / 주부일상 브이로그 (SUB),2020-02-28,240139,0,94,꿀주부 Honeyjubu
1183,싱크대 배수구 청소 - 과탄산소다 사용법 : 싱크대청소,2020-02-26,805574,0,233,꿀주부 Honeyjubu
1184,에탄올 청소법 - 에탄올 활용 / 소독용 에탄올  / 알코올 청소법 (SUB),2020-01-13,208863,0,0,꿀주부 Honeyjubu
1185,"ENG) 바스크 치즈케이크 굽고 귀여운 수박 계란말이와 타코야끼 불닭 해먹는 휴일 일상ㅣ여름 잠옷 구매, 피클 담그기, 베리 콩포트, 치즈순대볶음, 쫄볶이, 수박쥬스, 팬케이크",2022-05-31,42169,2339,82,효뎡 Dyeong
1186,"ENG) 퇴근 후 킬바사 부대찌개 해먹고 라구 소스 첫 도전해 보는 일상 ㅣ트레이더스 배송, 등갈비 김치찜, 김치 타코야끼, 열무국수, 배추삼겹살찜, 짜장불닭, 꽃얼음, 홈카페",2022-05-21,290882,7915,193,효뎡 Dyeong
1187,"ENG) 벚꽃 머랭쿠키 만들기 중화 제육면과 삼계탕 해먹고 재택근무하는 일상ㅣ불닭 짬뽕, 불고기 샌드위치, 부추전, 들기름 꼬꼬면, 얼음꽃 만들기, 엽떡, 꽃 머랭쿠키",2022-05-14,274070,7745,169,효뎡 Dyeong
1188,"ENG) 매콤한 치즈 불닭쌈 해먹고, 드디어 냉장고 소개.. 첫출근하고 할머니께 반찬 선물하는 일상ㅣ샌드위치 도시락, 토닭볶, 치즈알밥, 배추찜, 우엉조림, 무생채 비빔밥",2022-05-07,473415,12321,791,효뎡 Dyeong
1189,"ENG) 알바 가기전 급하게 먹는 샌드위치, 행복했던 생일 주간 보내기ㅣ밀푀유나베, 치킨 샌드위치, 국물닭발, 베이컨 계란말이밥, 낙지젓 카펠리니, 대파김치, 홍합탕",2022-03-05,431341,10256,545,효뎡 Dyeong
1190,"ENG) 떠먹는 피자 만들어먹고 하루종일 참치김밥 대량 생산하는 자취생, 드디어 야쓰의 애착인형 구매ㅣ덮죽, 피클 담그기, 단호박피자, 쫄볶이, 젓갈김밥, 미나리 골뱅이 무침",2022-02-26,640337,12102,325,효뎡 Dyeong
1191,"ENG) 새로운 일 시작, 매콤 불닭 파스타와 치즈 폭립 해먹고 마크라메 꽃 리스 만들기ㅣ오징어젓 카펠리니, 새우 감바스, 생크림 엽떡, 떡갈비마요, 제육볶음, 토마토 리조또",2022-02-19,447496,11493,228,효뎡 Dyeong
1192,"ENG) 메리-야쓰 냥빨 하는 날 든든하게 미니 햄버거 세트 만들어먹고 귤청 만드는 자취생 일상ㅣ킹뚜껑, 겨울 간식 호떡, 스팸무스비, 김치삼겹꽃찜, 치즈 불닭볶음면",2022-02-16,300330,8069,245,효뎡 Dyeong
1193,"ENG) 초간단 딸기잼 쿠키와 대왕 참치 유부초밥 만들어 먹기, 대청소하는 자취생 일상ㅣ주방용품 하울, 치즈 폭탄 김볶, 에그샌드위치, 청경채 비빔면, 순두부컵누들, 참치야채죽",2022-02-12,560404,12549,251,효뎡 Dyeong
1194,"ENG)수제 치즈볼 만들기, 매운 불닭 팽이 버섯과 청경채 4kg 김장,, 원데이 클래스 듣는 일상ㅣ레몬딜버터, 1뚱샌드위치, 부대찌개, 짜장밥, 잔치국수, 돔조명 만들기",2022-02-05,674625,14780,355,효뎡 Dyeong
1195,"ENG) 쫄깃한 가래떡 떡볶이와 춘권 튀김 만들기, 꼬막 비빔밥 만들어 먹는 자취생 일상ㅣ국물닭발, 미트볼 파스타, 찹스테이크, 바지락 수제비, 꼬막무침, 부추 춘권",2022-01-28,446904,10162,301,효뎡 Dyeong
1196,"ENG) 웨하스 머랭쿠키와 스모어 쿠키 만들어서 선물하고 아보카도 샌드위치 만들어먹는 일상ㅣ감말랭이 만들기, 당근김밥, 새로운 가구, 짜파게티와 파김치, 고등어 김치찜",2022-01-26,368829,8860,238,효뎡 Dyeong
1197,"ENG) 불닭 꼬치 만들어먹고 새 카메라 언박싱, 치즈 뽀또 쿠키와 피클 만드는 자취일상ㅣ핵불닭, 멘보샤 만들기, 소고기 볶음우동, 로제 떡볶이, 엽떡, 닭꼬치",2022-01-21,421836,9843,305,효뎡 Dyeong
1198,"ENG) 간단한 돈가스 샌드위치와 땡초 김밥 만들어 먹기, 파김치 담그는 자취생 일상ㅣ바지락 술찜, 돼지 갈비찜, 장어덮밥, 미소된장국, 콩나물불고기, 해물라면, 치킨너겟",2022-01-14,541705,11439,280,효뎡 Dyeong
1199,"ENG) 차돌말이 찜과 쫀득한 초코 쿠키 만들기, 색 예쁜 용과청 만드는 일상ㅣ방구조 바꾸기, 묵은지 참치김밥, 채끝 스테이크, 새로운 키보드, 야채전, 된장찌개",2022-01-13,395212,8603,239,효뎡 Dyeong
1200,"ENG) 친구랑 딸기찹쌀떡 만들고, 호두과자와 레몬 생강청 만드는 새해 일상ㅣ소시지 샌드위치, 미트볼 만들기, 떡국, 깍두기 김장, 에프 통삼겹구이, 카레돈가스, 부스터샷",2022-01-07,378391,9896,213,효뎡 Dyeong
1201,"ENG) 생딸기 우유와 딸기 카나페, 계란 김밥 만드는 집순이 연말 일상ㅣ양파장아찌, 중국당면 김치찜, 파인애플 볶음밥, 명란 아보카도, 토마토 파스타, 고추장 칼제비, 콘치즈",2021-12-31,654828,12412,379,효뎡 Dyeong
1202,"ENG) 트리 머핀 만들고 레몬청 담그기, 버터치킨카레 만들어 먹는 자취생 일상ㅣ돈까스 닭갈비, 기름떡볶이, 옛날토스트, 겨울간식, 누텔라머핀, 쌀국수, 어묵탕, 눈 오는 날",2021-12-24,397141,9630,262,효뎡 Dyeong
1203,"ENG) 불고기 또띠아 피자 시금치 파스타 만들어 먹기, 반찬 만들어서 할머니 드리는 일상ㅣ새싹참치김밥, 순두부짬뽕, 우엉연근조림, 장조림, 오므라이스, 칠리새우, 만둣국",2021-12-19,451240,10255,270,효뎡 Dyeong
1204,"ENG) 망고잼 만들고, 집에서 소소한 홈파티 하는 자취생 일상ㅣ엽떡 레시피, 치킨 로제파스타, 소고기 볶음우동, 딸기샐러드, 감바스, 고구마말랭이, 오징어덮밥",2021-12-17,316866,7959,182,효뎡 Dyeong
1205,"ENG) 9개월 만에 또 이사, 애플파이와 고추잡채 만들어 먹고, 짐 정리하는 자취생 일상ㅣ사과샌드위치, 삼겹살 김밥, 과카몰리 토스트, 보쌈, 냉털 카레",2021-12-10,737979,13855,529,효뎡 Dyeong
1206,"ENG) 베이킹 영상 모음집 1편ㅣ효뎡VLOGㅣ마들렌, 쑥 휘낭시에, 브라우니, 초코 버터링 쿠키, 스모어쿠키, 황치즈쿠키, 눈알 쿠키, 초코나무 숲 머핀, 플레인스콘",2021-12-03,226737,6265,161,효뎡 Dyeong
1207,"ENG) 달달한 과일 크레페, 치즈 반반 닭갈비와 김치알밥 해먹는 자취일상ㅣ오꼬노미야끼, 베이컨 김밥, 간장불고기, 옛날토스트, 매운어묵, 냉장고 소스 정리",2021-11-26,435662,10442,275,효뎡 Dyeong
1208,"ENG) 냉털로 해물 볶음우동 만들어먹고, 스팸 두부조림과 간장 비빔국수 먹는 일상ㅣ셀프 헤어컷트, 불닭팽이버섯, 콩불, 참치김치찌개, 치킨마요, 깍두기볶음밥, 파김치전",2021-11-19,565480,12061,297,효뎡 Dyeong
1209,"ENG) 친구와 빼빼로 만들고 마라탕, 계란 김밥과 불닭 파스타 만들어 먹는 일상ㅣ연유 쿠키, 김치우동, 라볶이, 감자튀김, 메추리알 장조림, 우엉조림, 무생채, 멸치볶음",2021-11-12,766684,15226,387,효뎡 Dyeong
1210,ENG) 맛있는 대왕 샌드위치 모음집 ver.2ㅣ효뎡VLOGㅣsandwiches recipe,2021-11-07,311656,8776,278,효뎡 Dyeong
1211,"ENG) 과카몰리 샌드위치 연어장 덮밥과 더 미식 장인라면 먹기, 취미로 수세미 뜨는 자취생 일상ㅣ삼겹살김치찜, 백숙, 명란계란말이, 김부각, 수세미 뜨기",2021-11-05,502547,11148,396,효뎡 Dyeong
1212,"ENG) 타코야끼 만들어 먹고 집에서 연어 파티하기, 불고기 또띠아롤 만들어서 가족과 등산가는 일상ㅣ마라탕 입덕, 소불고기, 에그샌드위치, 두부김치, 골뱅이소면",2021-10-29,790087,15040,471,효뎡 Dyeong
1213,"ENG) 귀찮을땐 참치 비빔밥, 출근 도시락싸고 초코 마들렌 만드는 퇴근 후 일상ㅣ순두부 컵누들, 깻잎김치, 짜장면, 파김치, 빨간오뎅, 참치김밥, 사과피클",2021-10-22,759350,13426,399,효뎡 Dyeong
1214,"ENG) 생크림 듬뿍 과일 샌드위치, 매운 가리비찜 해먹고 달고나 만드는 자취생 일상ㅣ불고기 유부초밥, 파김치 만들기, 옛날 도시락, 무화과 샌드위치, 당근 라페, 가족과 낚시",2021-10-15,739610,14641,484,효뎡 Dyeong
1215,"ENG) 얼큰한 버섯 수제비, 당근라페 샌드위치와 매운 갈비찜 해먹는 자취생 일상ㅣ스팸마리 김밥, 로제중국당면, 깍두기 담그기, 삼겹살수육, 냉털야채전, 홍새우라면, 치킨마요",2021-10-08,584446,11568,389,효뎡 Dyeong
1216,ENG)요리를 좋아하는 자취생의 한달 식비 다이어리 (21년 8월),2021-10-02,143090,3645,220,효뎡 Dyeong
1217,"ENG) 고소한 만두 까르보나라와 플레인 스콘 만들기, 백신 2차 맞고 든든히 먹는 일상ㅣ땡초김밥, 우유 카레라이스, 불닭 짜장떡볶이, 치즈 바베큐 치킨, 우유 달걀찜, 자취생",2021-09-30,498858,11285,335,효뎡 Dyeong
1218,"ENG) 김치 만두 빚고 부모님께 반찬 9종류 역조공하는 자취생 일상ㅣ삼겹살김밥, 아보카도 오픈토스트, 떡갈비 샌드위치, 죽 도시락, 계란장, 대파김치,  쏘야, 어묵볶음 등등",2021-09-24,1376776,19914,666,효뎡 Dyeong
1219,"ENG) 불닭김밥 8줄과 장조림 대량 생산하기, 재도전한 아보카도와 제철 꽃게탕 해먹는 자취일상ㅣ크래미유부초밥, 치킨샌드위치, 불닭크림카레, 밥솥구매, 새우라면, 샌드박스선물",2021-09-16,559329,12500,417,효뎡 Dyeong
1220,"ENG) 바삭한 통삼겹과 치킨샌드위치, 귀여운 고양이 쿠키 만드는 자취생 일상ㅣ구독자이벤트, 김치전, 장어덮밥, 팟 크라파오, 부대찌개, 소고기무국, 치즈볶음밥, 버터쿠키",2021-09-09,744073,17077,1051,효뎡 Dyeong
1221,"ENG) 초코나무 숲 머핀과 그릭 복숭아, 국물 닭발까지 집에서 다 해먹는 자취생 일상ㅣ신라면 볶음면, 콩나물 닭갈비, 순대볶음, 파프리카 볶음밥",2021-09-02,638140,13669,473,효뎡 Dyeong
1222,"ENG) 자취방 인테리어 바꾸기 청귤청 담그고 수제버거 만들어먹는 일상ㅣ콩나물 불고기, 떡볶이 세트, 새우 토마토 파스타, 과일 칩, 수제 햄버거",2021-08-26,500507,13423,448,효뎡 Dyeong
1223,"ENG) 브런치 해먹고 메리야쓰 수제 간식 만드는 집사의 휴일 일상ㅣ비트물김치, 부르스게타, 잡채, 참치김밥, 나물비빔밥, 시래기된장국, 식품건조기, Z플립",2021-08-21,704625,14173,410,효뎡 Dyeong
1224,"ENG) 잔여백신 맞고 치즈 김치죽 해먹기 장봐서 오이소박이 담그는 자취생 일상ㅣ소시지빵, 출근도시락, 부대찌개, 로제떡볶이, 고구마치즈볼, 우뭇가사리, 화이자 백신",2021-08-19,990819,17179,366,효뎡 Dyeong
1225,"ENG) 3년차 자취생의 기존 그릇 소개, 새로운 그릇 하울ㅣnew plates shopping haul",2021-08-15,139014,4996,252,효뎡 Dyeong
1226,"ENG) 국물 찐한 밀푀유나베 궁중 떡볶이 해먹고, 바질 키우기 도전하는 자취생 일상ㅣ홈술, 콩국수, 로제 닭갈비, 칠리새우, 베이글 샌드위치, 비빔만두, 식물 키우기 도전",2021-08-12,526416,11500,319,효뎡 Dyeong
1227,"ENG) 대왕 연어김밥과 치즈 감자고로케 5종류 수제 잼 만들고 뻗은 자취생 일상ㅣ닭고기 대파무침, 우렁쌈장, 김볶 베이컨말이, 쫄면, 카레라이스, 우동",2021-08-05,886521,16727,542,효뎡 Dyeong
1228,"ENG) 치즈 등갈비와 마약 옥수수 만들어먹고 수제 복숭아잼 만드는 자취생 일상ㅣ뿌링클, 짜장떡볶이, 제육볶음피자, 삼겹살, 김치칼국수, 방꾸미기 시작, 퇴근후일상",2021-07-29,667969,14203,499,효뎡 Dyeong
1229,"ENG) 귀여운 비숑 유부초밥과 황치즈쿠키, 크림카레우동 먹고 키위청 만드는 자취생 일상ㅣ불닭 팽이버섯, 해물 닭볶음탕, 삼겹살 비빔밥, 브라우니 쿠키, 호박죽, 토스트",2021-07-22,606544,13633,410,효뎡 Dyeong
1230,"ENG) 구운 마시멜로우 블루베리 마들렌 만들고, 라이스페이퍼 떡볶이 해먹는 자취 일상ㅣ피클 담그기, 열무국수, 보쌈, 훈제오리샌드위치, 출근도시락, 바지락미역국",2021-07-15,969151,19164,460,효뎡 Dyeong
1231,"ENG) 불닭 계란말이와 꼬막파스타 만들어 먹기, 블루베리 따서 과일 빙수 만들어 먹는 일상ㅣ소떡소떡, 지옥불카레, 베이컨말이, 간장 찜닭, 오리 불고기, 햄버거, 출근도시락",2021-07-08,851383,17800,515,효뎡 Dyeong
1232,"ENG) 삼겹살 김밥 만들어먹고 스모어 쿠키 재도전, 유행하는 레몬딜버터 만드는 일상ㅣ에프치킨, 출근도시락 ,소시지야채볶음, 팽이버섯볶음밥, 소래포구",2021-07-03,601265,13144,344,효뎡 Dyeong
1233,ENG) 맛있는 대왕 샌드위치 10가지 레시피 모음집1ㅣ효뎡VLOGㅣsandwiches recipe,2021-06-30,861096,22078,583,효뎡 Dyeong
